t,epsilon,error_raw,error_norm,stim_current,stim_freq
68,0.05,2.530198353394954,0.6532944056866724,0.608309230448406,6.108540669374572
69,0.05,2.5518503490952695,0.658884926937304,0.6077392317673056,6.102959098747163
70,0.05,2.5731581314744094,0.6643865726905721,0.6071965770233505,6.097655450654215
71,0.05,2.5941183229897042,0.6697984708687091,0.6066799299752591,6.09261585992458
72,0.05,2.6147275359408604,0.6751197467712605,0.6061880213842337,6.087827154836088
73,0.05,2.634982335844199,0.6803495136183534,0.6057196456924361,6.0832768224716975
74,0.05,2.6548673312128366,0.6854837973451631,0.6052736584906251,6.078952976430923
75,0.05,2.6743770671236966,0.6905211894966075,0.604848972985452,6.074844325028734
76,0.05,2.693508359617042,0.6954608679778174,0.6044445570055549,6.070940141446672
77,0.05,2.712258010726952,0.7003020070775429,0.6040594302701711,6.067230235489233
78,0.05,2.7306227875417455,0.7050437720615769,0.6036926617973314,6.06370492675544
79,0.05,2.7485994413861197,0.7096853241255634,0.6033433674410511,6.060355019151253
80,0.05,2.766184700542217,0.7142258185155838,0.6030107075527802,6.057171776677472
81,0.05,2.7833752845309108,0.7186644082155699,0.6026938847590165,6.054146900427473
82,0.05,2.800167860930885,0.7230002327980375,0.6023921418537546,6.051272506738788
83,0.05,2.816559113086226,0.7272324359061123,0.6021047597911454,6.0485411064319266
84,0.05,2.832541805273273,0.7313591492839785,0.6018310568634928,6.045945586172235
85,0.05,2.848105737715097,0.7353777393605573,0.6015703878266364,6.043479190669941
86,0.05,2.863247149865292,0.7392872351669418,0.6013221405114072,6.041135503212546
87,0.05,2.877962399008693,0.7430866961581208,0.6010857341510671,6.038908428717149
88,0.05,2.892247945642241,0.7467752084383342,0.6008606178045276,6.036792177642305
89,0.05,2.906097464651166,0.7503511388699708,0.6006462689844038,6.034781250830291
90,0.05,2.919493527054204,0.753809987309419,0.600442192681702,6.032870425435295
91,0.05,2.9324271408475786,0.7571494320312868,0.6002479196316006,6.031054740747513
92,0.05,2.944895767011882,0.7603688174635823,0.6000630047533376,6.029329484813454
93,0.05,2.956897018478018,0.7634675272677152,0.5946557530739405,6.021608810028758
94,0.05,2.9684286511849773,0.7664449820296242,0.5947498736486662,6.020355277755743
95,0.05,2.979488633815773,0.7693006572655186,0.5948390722097565,6.01916420611148
96,0.05,2.990075084604241,0.7720340671054639,0.5949236427675787,6.0180325199742155
97,0.05,3.0001863478519537,0.7746447840499646,0.5950038653396771,6.016957298685981
98,0.05,3.009820953972729,0.7771324286535,0.595080006656331,6.01593576833532
99,0.05,3.018977707162746,0.7794966921608512,0.5951523208270785,6.014965294422117
100,0.05,3.0276556137155217,0.7817373179981074,0.5952210499825178,6.0140433748978035
101,0.05,3.0358365544308827,0.783849627807901,0.5952864267769477,6.013167635446469
102,0.05,3.043556689691908,0.7858429581609957,0.5953486711073734,6.012335819343418
103,0.05,3.050972861822925,0.787757805571398,0.5954079818776638,6.011545772701906
104,0.05,3.0580904266619178,0.7895955529105294,0.5954645473286089,6.010795448611638
105,0.05,3.0649148152781476,0.7913576024744431,0.5955185457026672,6.010082901921544
106,0.05,3.0714515220111758,0.7930453728955138,0.5955701458371712,6.009406284245103
107,0.05,3.0777061254952423,0.7946603045709084,0.5956195076991343,6.008763839186669
108,0.05,3.083701002220426,0.796208175085522,0.5956667822604408,6.008153897173598
109,0.05,3.0894199546045025,0.7976848022416074,0.595712116216852,6.007574875384351
110,0.05,3.0948645654530105,0.7990905947177975,0.5957556494913363,6.00702527070046
111,0.05,3.100039183186604,0.8004266752714774,0.595797515281034,6.006503655429701
112,0.05,3.104948457656101,0.8016942444889655,0.5958378403827731,6.006008673524006
113,0.05,3.109597325258696,0.8028945769425372,0.5958767455065408,6.005539036990712
114,0.05,3.1139906363114065,0.804028924978661,0.5959143453458903,6.005093522255852
